"","X","Y","Tree_loss","Pop_densit","Dist_sett","Slope","Elevation","Annual_Rai","Dist_track","Dist_road","Dist_river","Dist_edge","Dist_defor","treated"
"2593",904455,7956465,3,0.0662570670247,4845.16259766,20.766204834,539,2213,5600.28564453,9660,1529.70581055,404,432.666168213,1
"2594",904605,7956465,0,0.0672007650137,4827.01757813,0.477453768253,505,2213,5495.24316406,9660,1553.64086914,323,371.079498291,1
"2595",904755,7956465,0,0.0665056854486,4813.48095703,9.83200359344,524,2213,5392.328125,9660.046875,1583.19299316,300,360,1
"2596",904905,7956465,0,0.0664130076766,4704.55078125,14.0661649704,553,2213,5291.66308594,9661.67675781,1608.01123047,306,361.247833252,1
"2597",905055,7956465,7,0.067705526948,4586.86181641,7.14066934586,555,2194,5193.38037109,9665.63476563,1637.1315918,351,402.492248535,1
"2598",905205,7956465,0,0.0681385397911,4471.10742188,15.2681865692,577,2194,5097.6171875,9671.91796875,1666.2833252,426,488.364624023,1
"2599",905355,7956465,0,0.0692715644836,4357.44189453,4.6919670105,587,2194,5004.51806641,9680.52148438,1693.07409668,511,593.969726563,1
"2600",905505,7956465,0,0.0695036202669,4246.03320313,9.37478256226,555,2194,4914.234375,9691.43945313,1718.1385498,424,702.922485352,1
"2601",905655,7956465,0,0.0680973604321,4137.06396484,17.6764945984,562,2194,4826.92431641,9704.6640625,1740,335,810,1
"2602",905805,7956465,0,0.0667169168591,4030.73193359,14.2331094742,558,2194,4742.75244141,9720.18554688,1740,285,823.771789551,1
"2603",905955,7956465,0,0.0673142597079,3927.25097656,8.28042984009,559,2197,4661.88818359,9737.9921875,1740,272,863.770812988,1
"2604",906105,7956465,0,0.0674252510071,3826.85253906,2.45639467239,564,2197,4584.50634766,9758.07324219,1740,313,926.606689453,1
"2605",906255,7956465,11,0.0665367692709,3729.78540039,15.2104034424,544,2197,4502.89892578,9780.4140625,1740,218,1008.0178833,1
"2606",906405,7956465,0,0.0679508000612,3636.31689453,13.4215087891,520,2197,4424.77099609,9804.99902344,1740,85,1103.90222168,1
"2607",906555,7956465,0,0.0674612745643,3546.73095703,15.5333423615,520,2197,4350.41357422,9831.81054688,1740,30,1209.33862305,1
"2608",896655,7956315,0,0.20042937994,595.482971191,14.1034631729,288,2224,509.116882324,9676.56933594,1357.64501953,67,1812.20861816,1
"2609",896955,7956315,0,0.186333820224,845.340148926,15.42324543,334,2224,740.9453125,9630.88769531,1569.77709961,30,1980,1
"2610",897105,7956315,5,0.183448806405,980.866943359,17.6054763794,378,2176,823.771789551,9611.47753906,1675.97729492,108,1830,1
"2611",897255,7956315,0,0.178152352571,1120.0892334,8.28042984009,416,2176,906.972961426,9594.37304688,1781.90905762,192,1680,1
"2612",897405,7956315,0,0.170614734292,1261.78442383,13.202548027,433,2176,990.454467773,9579.58789063,1884.03820801,95,1530,1
"2613",897555,7956315,0,0.164349973202,1405.20458984,14.5135765076,400,2176,1081.66540527,9567.13085938,1978.40844727,60,1380,1
"2614",897705,7956315,0,0.163965672255,1549.87097168,13.9648809433,391,2176,1164.98925781,9557.01269531,2079.3269043,124,1230,1
"2615",897855,7956315,0,0.154454067349,1695.46447754,13.7213258743,414,2176,1248.51916504,9549.24121094,2185.06298828,108,1080,1
"2616",898005,7956315,0,0.153185963631,1841.76550293,12.4163856506,423,2176,1332.21618652,9543.8203125,2291.02587891,127,930,1
"2617",898155,7956315,0,0.142016351223,1988.61755371,16.5678024292,416,2188,1425.23681641,9523.24023438,2397.18579102,240,780,1
"2618",898305,7956315,0,0.137923642993,2135.90722656,6.09147787094,452,2188,1527.35070801,9482.75292969,2503.15795898,90,630,1
"2619",898605,7956315,0,0.123774945736,2382.12084961,4.0586643219,393,2188,1747.74145508,9408.00195313,2715.29003906,60,330,1
"2620",898755,7956315,0,0.120619259775,2429.81469727,8.73569107056,379,2188,1866.03857422,9372.29980469,2811.68994141,153,180,1
"2621",898905,7956315,1,0.119245894253,2485.65893555,11.8775482178,398,2188,1986.57995605,9338.87011719,2910,30,30,1
"2622",899505,7956315,0,0.110041685402,2779.65820313,17.3467731476,446,2195,2471.31542969,9228.35351563,2317.00244141,67,108.166542053,1
"2623",899655,7956315,0,0.110789701343,2868.1003418,9.19103336334,454,2082,2598.24951172,9206.62792969,2167.48706055,150,247.38633728,1
"2624",899805,7956315,4,0.109065487981,2961.50292969,25.3392295837,493,2082,2727.52636719,9187.30078125,2018.0435791,255,394.588378906,1
"2625",899955,7956315,0,0.10808917135,3059.41162109,22.7091140747,567,2082,2858.82836914,9170.38671875,1868.68933105,361,523.927490234,1
"2626",900105,7956315,0,0.104871846735,3161.40795898,29.5347957611,615,2082,2991.88891602,9155.89941406,1719.44763184,335,379.473327637,1
"2627",900255,7956315,0,0.101826384664,3267.10888672,28.9903259277,686,2082,3126.48364258,9143.85058594,1570.35021973,190,241.867736816,1
"2628",900405,7956315,0,0.0997809618711,3376.16650391,11.616186142,740,2082,3262.42236328,9134.24902344,1421.44287109,67,134.164077759,1
"2629",900555,7956315,0,0.0993667393923,3488.26611328,8.6146402359,763,2073,3399.54418945,9127.10253906,1272.79223633,67,120,1
"2630",900705,7956315,5,0.103050202131,3603.12353516,11.1751413345,715,2073,3537.71118164,9122.41699219,1124.49987793,95,169.705627441,1
"2631",901155,7956315,0,0.10390894115,3961.81787109,19.1168575287,656,2073,3957.38549805,9121.77636719,684.105224609,30,30,1
"2632",901605,7956315,0,0.103868819773,4337.56835938,12.2251224518,581,2133,4378.86962891,9141.734375,240,120,123.69316864,1
"2633",901755,7956315,0,0.102909423411,4465.87060547,25.6519165039,600,2133,4518.95996094,9153.29492188,90,212,212.132034302,1
"2634",901905,7956315,0,0.106792405248,4595.48681641,21.1757698059,632,2133,4659.66748047,9167.29492188,60,67,67.0820388794,1
"2635",902355,7956315,0,0.109479777515,4991.19238281,6.85322475433,608,2133,5084.97802734,9223.81738281,496.588348389,120,120,1
"2636",902505,7956315,0,0.107734397054,5125.08544922,4.6919670105,633,2156,5227.32226563,9247.44824219,630.713867188,190,270,1
"2637",902655,7956315,7,0.10628952086,5259.84814453,16.5185661316,603,2156,5369.58105469,9273.44628906,764.852905273,258,420,1
"2638",902805,7956315,7,0.10463476181,5395.41455078,9.83200359344,587,2156,5511.92333984,9301.79003906,874.64276123,366,570,1
"2639",902955,7956315,7,0.104330085218,5400.75,11.0237855911,587,2156,5654.18408203,9332.45996094,930.483764648,450,551.543273926,1
"2640",903105,7956315,7,0.104282557964,5342.52734375,14.6639108658,554,2156,5796.83544922,9365.43066406,986.813049316,430,457.930114746,1
"2641",903255,7956315,0,0.104264162481,5287.92041016,11.6578874588,534,2156,5939.84863281,9400.68066406,1036.19494629,391,400.249908447,1
"2642",903405,7956315,0,0.101677782834,5237.04101563,9.52020263672,562,2156,6083.19824219,9438.18261719,1092.01647949,390,390,1
"2643",903555,7956315,0,0.101974464953,5190,8.43945026398,578,2196,6161.18505859,9477.91113281,1142.3659668,408,408.044128418,1
"2644",903705,7956315,0,0.0997132882476,5146.90185547,15.2919034958,544,2196,6050.26464844,9499.7734375,1195.49157715,474,474.341644287,1
"2645",903855,7956315,0,0.099953211844,5107.84667969,5.26965808868,513,2196,5938.56054688,9523.66503906,1248.8795166,566,573.149169922,1
"2646",904005,7956315,0,0.101085007191,5072.92822266,2.38594412804,508,2213,5824.94628906,9519.26953125,1298.69165039,658,690.651855469,1
"2647",904155,7956315,0,0.101391807199,5042.23144531,8.11127948761,507,2213,5713.01123047,9513.83203125,1324.42443848,569,579.396240234,1
"2648",904455,7956315,0,0.066028572619,4993.80615234,2.36199140549,518,2213,5494.58837891,9510,1382.93164063,300,318.904388428,1
"2649",904605,7956315,0,0.0673619583249,4976.20361328,11.0973062515,511,2213,5388.15380859,9510,1406.16503906,192,228.473190308,1
"2650",904755,7956315,2,0.0668495520949,4915.05859375,13.9044561386,532,2213,5283.15234375,9510.046875,1435.61828613,150,210,1
"2651",904905,7956315,0,0.0662854537368,4797.84326172,3.32143211365,538,2213,5180.36669922,9511.703125,1459.86303711,162,212.132034302,1
"2652",905055,7956315,0,0.0683261677623,4682.49951172,12.888835907,570,2194,5079.93115234,9515.72363281,1489.4630127,216,276.586334229,1
"2653",905205,7956315,0,0.0698973760009,4569.16845703,12.7725782394,577,2194,4981.98779297,9522.10546875,1519.07861328,300,381.837677002,1
"2654",905355,7956315,0,0.0690285786986,4458.00390625,14.5243759155,557,2194,4886.68603516,9530.84472656,1544.34448242,408,492.036590576,1
"2655",905505,7956315,0,0.0694253221154,4349.17236328,11.3194923401,570,2194,4794.18408203,9541.93359375,1571.7824707,537,617.737792969,1
"2656",905655,7956315,0,0.0689343139529,4242.85302734,8.10443592072,561,2194,4704.64648438,9555.36523438,1590,474,660,1
"2657",905805,7956315,0,0.0675358772278,4139.23925781,6.7545838356,562,2194,4618.24658203,9571.12890625,1590,430,676.830871582,1
"2658",905955,7956315,0,0.0674582496285,4038.53930664,7.39395809174,543,2208,4535.16259766,9589.21289063,1590,421,724.982788086,1
"2659",906105,7956315,0,0.0683212950826,3940.97705078,8.54372596741,544,2208,4455.58056641,9609.60449219,1590,365,798.811645508,1
"2660",906255,7956315,0,0.0671768262982,3846.79077148,10.9695253372,560,2208,4376.7109375,9632.2890625,1590,218,891.964111328,1
"2661",906405,7956315,0,0.0675320550799,3756.23486328,19.5336112976,522,2208,4296.2890625,9657.25097656,1590,85,997.24621582,1
"2662",897105,7956165,0,0.193436980247,931.450500488,14.0549535751,388,2176,699.714233398,9462.61035156,1569.77709961,67,1836.13720703,1
"2663",897255,7956165,0,0.187279388309,1077.0793457,13.5859909058,392,2176,782.304260254,9445.23730469,1674.09680176,150,1686.68310547,1
"2664",897555,7956165,0,0.168837696314,1371.1673584,18.8635883331,363,2176,957.183349609,9417.56347656,1867.24401855,30,1388.1282959,1
"2665",897705,7956165,0,0.167367652059,1519.07861328,15.8775615692,362,2176,1040.09619141,9407.28417969,1972.9420166,30,1239.11254883,1
"2666",897855,7956165,0,0.161777511239,1667.36315918,11.1799860001,394,2176,1123.29870605,9399.38867188,2078.89404297,30,1090.36694336,1
"2667",898005,7956165,0,0.155994594097,1815.92956543,14.667468071,399,2176,1213.7956543,9393.88085938,2185.06298828,42,942.019104004,1
"2668",898155,7956165,0,0.142243057489,1964.71374512,10.4776821136,382,2188,1315.21862793,9379.2109375,2291.02587891,175,794.292114258,1
"2669",898305,7956165,0,0.139092132449,2113.66967773,18.7379055023,413,2188,1422.70874023,9338.09960938,2397.18579102,124,647.611022949,1
"2670",898755,7956165,0,0.13099257648,2289.65063477,7.60928869247,367,2188,1776.09118652,9226.40234375,2698.16601563,30,234.307495117,1
"2671",899655,7956165,4,0.112606056035,2750.36352539,16.9165153503,487,2082,2523.56884766,9058.0625,2185.06298828,42,256.320098877,1
"2672",899805,7956165,0,0.11271532625,2847.63061523,16.1180076599,518,2082,2656.48266602,9038.41796875,2036.90942383,150,361.247833252,1
"2673",899955,7956165,0,0.109021790326,2949.32202148,13.012087822,545,2082,2791.12890625,9021.22460938,1889.04736328,285,483.735473633,1
"2674",900105,7956165,0,0.104746818542,3054.99584961,26.1214122772,609,2082,2927.26831055,9006.49804688,1740,331,360,1
"2675",900255,7956165,0,0.103287599981,3164.25341797,15.1694574356,688,2082,3064.70214844,8994.24804688,1590,182,210,1
"2676",900405,7956165,0,0.101539716125,3276.73608398,21.4304027557,737,2082,3203.26391602,8984.48632813,1440,42,60,1
"2677",901605,7956165,0,0.105991534889,4260.63378906,14.549536705,581,2133,4326.66162109,8992.09667969,240,60,201.246124268,1
"2678",901755,7956165,0,0.106281846762,4391.18457031,9.36891555786,555,2133,4468.38916016,9003.84960938,90,67,218.403289795,1
"2679",901905,7956165,0,0.106995128095,4522.94140625,13.0894632339,592,2133,4610.63964844,9018.08203125,30,85,84.8528137207,1
"2680",902205,7956165,0,0.110246874392,4789.67626953,10.6068344116,638,2133,4895.24267578,9053.93847656,295.46572876,60,60,1
"2681",902355,7956165,1,0.109480895102,4924.47949219,5.26965808868,600,2133,5037.58886719,9075.53320313,429.534637451,30,150,1
"2682",902505,7956165,0,0.110559225082,5060.13818359,13.7366952896,618,2156,5179.84570313,9099.54980469,563.648803711,60,284.604980469,1
"2683",902655,7956165,1,0.108310326934,5196.58544922,13.2065668106,621,2156,5322.52783203,9125.96875,684.105224609,162,429.534637451,1
"2684",902805,7956165,0,0.107936196029,5333.76025391,7.36374044418,607,2156,5465.6015625,9154.76953125,737.902404785,306,450.998901367,1
"2685",902955,7956165,0,0.105929084122,5471.60839844,16.3946781158,584,2156,5609.03710938,9185.9296875,792.022705078,300,450,1
"2686",903105,7956165,0,0.107319436967,5481.79736328,14.3650360107,540,2156,5752.80810547,9219.42480469,844.807678223,300,339.411254883,1
"2687",903255,7956165,0,0.106028825045,5428.59082031,9.30411529541,542,2156,5896.88916016,9255.23046875,898.999450684,242,256.320098877,1
"2688",903405,7956165,0,0.103418253362,5379.04248047,5.64122009277,554,2156,6041.25830078,9293.3203125,948.683288574,240,240,1
"2689",903555,7956165,0,0.102575905621,5333.25439453,6.79586458206,555,2196,6062.15332031,9329.61425781,1005.78326416,268,268.328155518,1
"2690",903705,7956165,0,0.101581312716,5291.32324219,7.97323322296,526,2196,5949.38671875,9351.53417969,1053.42297363,361,361.247833252,1
"2691",903855,7956165,0,0.101593285799,5253.34179688,9.13694572449,514,2196,5838.29589844,9375.80371094,1110,446,483.735473633,1
"2692",904005,7956165,0,0.101530492306,5219.39648438,15.4667291641,510,2213,5727.171875,9369.41796875,1149.8260498,552,582.494628906,1
"2693",904155,7956165,0,0.099847279489,5189.56640625,15.3324594498,529,2213,5613.28759766,9363.89355469,1178.81298828,541,543.323120117,1
"2694",904455,7956165,0,0.103514753282,5142.52832031,4.82254219055,505,2213,5390.82568359,9360,1235.83984375,242,247.38633728,1
"2695",904905,7956165,0,0.0666228532791,4893.95556641,19.4436855316,512,2213,5071.06494141,9361.73046875,1312.13562012,30,67.0820388794,1
"2696",905055,7956165,0,0.067679785192,4780.93066406,24.3613796234,538,2194,4968.42041016,9365.81542969,1341.64074707,95,169.705627441,1
"2697",905205,7956165,13,0.0695060864091,4669.98925781,11.1021881104,542,2194,4868.23388672,9372.29980469,1371.1673584,201,283.019439697,1
"2698",905355,7956165,0,0.0690457746387,4561.28271484,9.03993606567,547,2194,4770.66015625,9381.17773438,1395.88684082,342,417.851654053,1
"2699",905505,7956165,0,0.068544857204,4454.97460938,14.6567935944,538,2194,4675.86376953,9392.44335938,1425.55249023,418,513.517272949,1
"2700",905655,7956165,0,0.0696259066463,4351.24121094,0,569,2194,4584.015625,9406.08886719,1440,390,510,1
"2701",905805,7956165,7,0.0679402947426,4250.27050781,9.13694572449,549,2194,4495.29736328,9422.1015625,1440,418,531.601379395,1
"2702",905955,7956165,0,0.0689193606377,4152.26464844,6.72968912125,539,2208,4409.89794922,9440.47167969,1440,484,591.692504883,1
"2703",906105,7956165,0,0.0685652419925,4057.4375,7.14066934586,543,2208,4328.01318359,9461.18359375,1440,408,680.147033691,1
"2704",906255,7956165,0,0.0682738646865,3966.01806641,7.41653680801,526,2208,4249.84716797,9484.22363281,1440,268,785.175109863,1
"2705",906405,7956165,0,0.0679951533675,3878.24707031,8.71035480499,522,2208,4169.24462891,9509.57421875,1440,150,900,1
"2706",906555,7956165,0,0.067679926753,3794.37744141,16.6321544647,503,2208,4090.24438477,9537.21679688,1440,30,948.683288574,1
"2707",898005,7956015,0,0.167547568679,1802.24853516,10.6478023529,368,2176,1103.08654785,9243.94433594,2078.89404297,30,977.189819336,1
"2708",898155,7956015,0,0.161068826914,1952.07580566,4.04469108582,367,2188,1210.82617188,9235.37207031,2185.06298828,67,835.703308105,1
"2709",898305,7956015,0,0.155509784818,2018.0435791,10.6068344116,393,2188,1326.12219238,9193.6171875,2291.02587891,190,697.782226563,1
"2710",898455,7956015,0,0.143451496959,2052.31567383,21.6050834656,438,2188,1447.79138184,9154.12988281,2389.47705078,90,566.038879395,1
"2711",899805,7956015,0,0.116318129003,2737.24316406,16.0319519043,515,2082,2592.18066406,8889.57226563,2045.50732422,85,283.019439697,1
"2712",899955,7956015,0,0.115736357868,2842.88574219,24.6361141205,571,2082,2730,8872.09082031,1895.94299316,218,417.851654053,1
"2713",900105,7956015,0,0.113025419414,2952.37182617,29.5613555908,628,2082,2869.04174805,8857.11621094,1746.45349121,365,379.473327637,1
"2714",900255,7956015,0,0.107815347612,3065.28955078,19.3027000427,675,2082,3009.13598633,8844.65917969,1597.05981445,242,241.867736816,1
"2715",900405,7956015,0,0.103835582733,3181.2734375,21.9082298279,724,2082,3150.14282227,8834.73242188,1447.79138184,134,134.164077759,1
"2716",900555,7956015,0,0.100475072861,3300,16.7265949249,757,2073,3291.94482422,8827.34375,1298.69165039,30,30,1
"2717",901905,7956015,0,0.123084381223,4454.26757813,10.39935112,578,2133,4563.25537109,8868.89550781,30,120,192.093734741,1
"2718",902055,7956015,0,0.121828399599,4589.11767578,21.9931602478,596,2133,4705.50732422,8885.87597656,94.8683319092,150,150,1
"2719",902205,7956015,0,0.128933504224,4724.88085938,16.1148300171,630,2133,4848.2265625,8905.35253906,228.473190308,108,174.92855835,1
"2720",902355,7956015,10,0.126049473882,4861.48144531,18.3541488647,634,2133,4991.37255859,8927.30664063,371.079498291,30,258.069763184,1
"2721",902505,7956015,0,0.128532886505,4998.85009766,14.4522037506,624,2156,5134.91015625,8951.72070313,494.772674561,30,349.857116699,1
"2722",902655,7956015,0,0.128205835819,5136.92529297,11.1021881104,601,2156,5278.80664063,8978.57421875,540.832702637,162,301.496276855,1
"2723",902805,7956015,0,0.126096352935,5275.65185547,5.5507183075,577,2156,5423.03417969,9007.84667969,597.745788574,212,301.496276855,1
"2724",902955,7956015,0,0.120871663094,5414.97900391,13.91959095,564,2156,5567.56689453,9039.51367188,655.209899902,150,313.209197998,1
"2725",903105,7956015,11,0.108886241913,5554.86279297,10.0522298813,528,2156,5712.38134766,9073.54980469,702.281982422,162,241.867736816,1
"2726",903255,7956015,0,0.106832936406,5569.74853516,13.9044561386,528,2156,5857.45654297,9109.92871094,758.946655273,95,127.279220581,1
"2727",903405,7956015,0,0.10484175384,5521.46728516,18.2020893097,526,2156,6002.77441406,9148.62304688,807.774719238,90,90,1
